Batch_ID,Production_Date,Balls_Produced,Shift,Operator_ID
B094225,2022-09-07,4074,Morning,1028
B094226,2022-01-19,2754,Afternoon,1007
B094227,2022-01-03,1050,Afternoon,1009
B094228,2023-09-24,697,Afternoon,1072
B094229,2023-05-02,3085,Morning,1021
B094230,2024-09-21,3439,Night,1074
B094231,2024-02-25,3227,Night,1000
B094232,2023-11-20,3323,Night,1001
B094233,2022-12-12,529,Afternoon,1026
B094234,2022-08-24,3812,Afternoon,1084
B094235,2023-11-28,4854,Night,1082
B094236,2024-12-11,4292,Night,1093
B094237,2024-03-23,3726,Night,1080
B094238,2023-11-05,2971,Afternoon,1038
B094239,2023-10-18,2743,Morning,1035
B094240,2022-08-18,3692,Night,1081
B094241,2024-07-28,983,Night,1096
B094242,2023-11-27,3039,Night,1088
B094243,2022-12-24,1471,Afternoon,1016
B094244,2023-10-25,2012,Night,1098
B094245,2023-10-30,1488,Morning,1084
B094246,2023-02-27,1949,Night,1083
B094247,2023-10-14,929,Morning,1059
B094248,2023-10-18,1506,Morning,1057
B094249,2022-09-05,3359,Afternoon,1099
B094250,2023-04-29,1213,Morning,1056
B094251,2022-06-28,1244,Night,1034
B094252,2023-06-19,2252,Afternoon,1025
B094253,2023-06-10,2497,Morning,1060
B094254,2023-03-28,1022,Morning,1093
B094255,2023-02-21,1736,Morning,1082
B094256,2022-06-10,1638,Morning,1086
B094257,2022-08-11,4331,Afternoon,1084
B094258,2022-12-25,2133,Morning,1054
B094259,2022-02-04,3079,Afternoon,1012
B094260,2024-08-22,578,Morning,1047
B094261,2022-11-17,4982,Afternoon,1010
B094262,2023-09-19,1983,Night,1037
B094263,2023-09-07,4261,Night,1089
B094264,2022-05-16,1503,Morning,1074
B094265,2023-04-04,3834,Morning,1011
B094266,2024-03-07,3506,Morning,1089
B094267,2024-10-27,4049,Morning,1080
B094268,2022-11-28,4677,Afternoon,1007
B094269,2022-10-09,695,Afternoon,1035
B094270,2024-02-19,1417,Afternoon,1085
B094271,2024-03-11,2753,Night,1099
B094272,2024-02-16,1164,Morning,1027
B094273,2023-02-13,3499,Afternoon,1084
B094274,2023-10-12,4294,Night,1051
B094275,2024-11-10,1867,Morning,1051
B094276,2022-06-10,3279,Night,1022
B094277,2024-10-19,2523,Afternoon,1043
B094278,2024-01-10,620,Night,1030
B094279,2023-12-14,581,Morning,1009
B094280,2022-11-26,3127,Night,1092
B094281,2022-08-02,4347,Morning,1050
B094282,2024-09-09,1751,Morning,1095
B094283,2023-12-28,3336,Afternoon,1027
B094284,2023-03-01,1119,Night,1073
B094285,2024-11-23,840,Afternoon,1041
B094286,2022-02-12,1638,Night,1073
B094287,2023-03-16,4259,Afternoon,1019
B094288,2022-05-23,4616,Afternoon,1057
B094289,2022-01-29,686,Morning,1080
B094290,2023-01-22,3885,Afternoon,1003
B094291,2022-12-09,4585,Night,1032
B094292,2024-10-09,3828,Morning,1051
B094293,2024-04-06,1629,Night,1053
B094294,2023-08-20,3900,Morning,1099
B094295,2023-01-08,3064,Afternoon,1032
B094296,2024-09-04,3164,Afternoon,1005
B094297,2024-07-25,4511,Night,1037
B094298,2024-06-15,1832,Afternoon,1099
B094299,2022-09-11,1793,Afternoon,1063
B094300,2023-01-27,4233,Night,1061
B094301,2022-10-29,4477,Night,1088
B094302,2023-05-08,1743,Afternoon,1092
B094303,2023-01-08,2069,Afternoon,1004
B094304,2022-02-04,4279,Night,1081
B094305,2023-10-11,2360,Morning,1071
B094306,2022-02-18,3787,Morning,1034
B094307,2024-12-09,1707,Afternoon,1057
B094308,2024-03-02,3656,Morning,1077
B094309,2024-10-24,2490,Afternoon,1025
B094310,2023-01-27,607,Morning,1019
B094311,2024-09-10,3944,Afternoon,1032
B094312,2024-05-29,1865,Morning,1014
B094313,2024-06-26,2770,Afternoon,1090
B094314,2024-12-31,4018,Night,1066
B094315,2022-01-31,702,Night,1086
B094316,2022-07-12,1857,Afternoon,1029
B094317,2024-03-31,2213,Afternoon,1095
B094318,2024-02-08,2309,Night,1084
B094319,2022-11-13,1862,Night,1030
B094320,2022-10-14,2905,Afternoon,1002
B094321,2024-09-25,2620,Morning,1038
B094322,2023-02-12,3018,Night,1028
B094323,2023-08-12,1063,Night,1032
B094324,2023-08-09,2997,Morning,1023
B094325,2022-02-23,3748,Afternoon,1016
B094326,2024-06-15,4887,Morning,1075
B094327,2023-09-02,3492,Morning,1066
B094328,2024-05-09,4783,Afternoon,1092
B094329,2022-04-09,2736,Afternoon,1000
B094330,2022-04-13,4840,Afternoon,1003
B094331,2022-05-11,3506,Morning,1092
B094332,2024-03-13,2667,Night,1046
B094333,2023-05-06,2585,Afternoon,1049
B094334,2022-10-09,1004,Afternoon,1014
B094335,2022-05-10,4633,Morning,1096
B094336,2023-10-26,1199,Morning,1062
B094337,2022-08-02,3084,Afternoon,1039
B094338,2022-10-05,4955,Morning,1006
B094339,2023-04-09,776,Morning,1046
B094340,2023-09-25,2796,Morning,1080
B094341,2023-07-15,4714,Afternoon,1013
B094342,2024-06-02,2696,Afternoon,1049
B094343,2022-11-04,4067,Morning,1099
B094344,2024-03-30,2568,Morning,1046
B094345,2023-10-20,921,Night,1006
B094346,2023-01-04,1203,Morning,1081
B094347,2023-02-23,687,Afternoon,1058
B094348,2022-03-16,3788,Morning,1092
B094349,2022-10-03,2518,Morning,1006
B094350,2024-02-17,2272,Afternoon,1073
B094351,2024-04-15,1845,Night,1028
B094352,2023-07-04,2305,Afternoon,1090
B094353,2023-01-28,1804,Morning,1040
B094354,2022-02-06,2960,Afternoon,1014
B094355,2023-09-17,4214,Morning,1097
B094356,2024-07-15,4126,Morning,1013
B094357,2023-10-25,4811,Afternoon,1000
B094358,2022-04-01,3381,Afternoon,1060
B094359,2022-04-14,2961,Afternoon,1003
B094360,2023-08-24,569,Morning,1072
B094361,2023-01-04,1392,Morning,1018
B094362,2024-03-05,4181,Morning,1092
B094363,2024-09-19,553,Morning,1010
B094364,2022-07-19,1036,Afternoon,1013
B094365,2024-12-03,3444,Night,1054
B094366,2024-03-24,2338,Afternoon,1050
B094367,2024-11-11,1305,Night,1062
B094368,2024-06-16,2155,Morning,1085
B094369,2022-10-06,2144,Afternoon,1037
B094370,2023-03-18,2356,Morning,1065
B094371,2024-02-27,4059,Night,1047
B094372,2023-11-25,1524,Afternoon,1031
B094373,2023-11-03,4787,Afternoon,1094
B094374,2023-08-08,1488,Afternoon,1041
B094375,2024-03-10,2188,Morning,1040
B094376,2023-08-27,1682,Afternoon,1097
B094377,2024-11-05,3708,Night,1023
B094378,2022-02-01,3287,Night,1089
B094379,2024-01-22,2310,Afternoon,1044
B094380,2024-03-09,1179,Afternoon,1031
B094381,2023-02-04,4797,Morning,1010
B094382,2024-09-30,1931,Night,1044
B094383,2023-11-25,2608,Night,1002
B094384,2023-09-19,2582,Night,1048
B094385,2024-02-05,4133,Morning,1029
B094386,2023-04-17,965,Night,1073
B094387,2023-03-16,3137,Afternoon,1064
B094388,2022-05-19,4632,Morning,1023
B094389,2023-03-10,4132,Night,1091
B094390,2023-02-09,3835,Morning,1049
B094391,2022-01-26,2767,Morning,1035
B094392,2022-08-01,4039,Afternoon,1091
B094393,2022-01-04,3706,Afternoon,1011
B094394,2023-03-01,2718,Afternoon,1010
B094395,2022-10-20,4529,Night,1008
B094396,2024-06-16,2697,Night,1074
B094397,2022-12-21,3313,Morning,1053
B094398,2023-04-24,4233,Morning,1097
B094399,2024-11-10,3392,Night,1000
B094400,2022-09-22,2133,Night,1076
B094401,2024-09-28,3079,Night,1046
B094402,2022-07-08,3295,Night,1093
B094403,2024-04-13,1953,Afternoon,1058
B094404,2023-10-24,2374,Night,1025
B094405,2024-08-14,3976,Afternoon,1087
B094406,2023-01-21,4637,Night,1022
B094407,2024-06-15,4554,Morning,1082
B094408,2022-09-30,4440,Morning,1062
B094409,2022-04-11,966,Afternoon,1011
B094410,2022-02-21,3773,Night,1088
B094411,2024-03-02,1970,Afternoon,1081
B094412,2022-03-25,870,Morning,1099
B094413,2023-08-28,1599,Night,1021
B094414,2022-12-03,4347,Afternoon,1086
B094415,2022-09-23,2902,Night,1048
B094416,2024-11-19,4765,Afternoon,1008
B094417,2024-11-10,1512,Afternoon,1041
B094418,2024-12-11,1146,Afternoon,1066
B094419,2024-01-10,3221,Afternoon,1092
B094420,2023-08-09,4968,Morning,1012
B094421,2023-01-14,3417,Afternoon,1091
B094422,2023-04-22,1466,Morning,1085
B094423,2024-11-11,2273,Night,1090
B094424,2023-10-16,1059,Morning,1007
B094425,2024-12-08,1443,Afternoon,1071
B094426,2022-09-24,4180,Afternoon,1053
B094427,2023-08-13,2984,Afternoon,1095
B094428,2024-01-21,1911,Afternoon,1008
B094429,2023-12-07,4400,Morning,1004
B094430,2023-06-26,3329,Morning,1004
B094431,2022-12-05,730,Morning,1027
B094432,2023-12-11,4712,Night,1095
B094433,2022-10-27,1091,Night,1066
B094434,2022-03-21,1564,Afternoon,1003
B094435,2023-12-19,950,Morning,1081
B094436,2022-06-02,2353,Night,1025
B094437,2024-10-13,2954,Morning,1044
B094438,2024-05-22,4533,Night,1046
B094439,2022-02-07,2088,Night,1067
B094440,2022-09-13,3692,Morning,1005
B094441,2023-08-14,1442,Afternoon,1087
B094442,2022-04-04,2883,Night,1024
B094443,2023-01-18,3492,Morning,1075
B094444,2023-02-14,2841,Morning,1028
B094445,2022-12-11,804,Morning,1088
B094446,2024-06-09,3845,Morning,1075
B094447,2023-08-23,4457,Afternoon,1007
B094448,2024-11-17,2301,Afternoon,1069
B094449,2022-02-17,2495,Afternoon,1004
B094450,2024-06-15,1698,Afternoon,1062
B094451,2024-11-09,4275,Morning,1029
B094452,2024-10-21,4074,Afternoon,1047
B094453,2023-11-07,1625,Night,1086
B094454,2024-03-31,4216,Night,1007
B094455,2024-11-15,4840,Morning,1047
B094456,2023-02-11,3594,Night,1019
B094457,2023-10-22,1709,Morning,1082
B094458,2023-07-27,3712,Morning,1072
B094459,2024-06-07,3067,Afternoon,1023
B094460,2022-04-09,3922,Morning,1013
B094461,2024-11-06,1977,Afternoon,1082
B094462,2023-10-10,4205,Night,1059
B094463,2024-10-22,1605,Afternoon,1041
B094464,2023-09-25,2139,Morning,1069
B094465,2023-05-19,1572,Night,1002
B094466,2022-10-15,3395,Afternoon,1011
B094467,2024-10-15,4606,Afternoon,1040
B094468,2022-02-15,1024,Morning,1044
B094469,2022-01-04,733,Afternoon,1091
B094470,2022-10-27,4107,Night,1009
B094471,2024-05-14,4838,Afternoon,1081
B094472,2022-10-05,3064,Morning,1075
B094473,2024-03-20,4539,Afternoon,1070
B094474,2022-12-25,4039,Night,1053
B094475,2024-11-19,836,Morning,1046
B094476,2022-01-31,2687,Morning,1075
B094477,2024-12-13,1182,Morning,1084
B094478,2023-09-21,517,Morning,1041
B094479,2023-12-13,995,Morning,1090
B094480,2022-10-26,3263,Afternoon,1060
B094481,2022-12-21,4850,Afternoon,1028
B094482,2022-08-29,4224,Afternoon,1056
B094483,2024-06-23,3767,Afternoon,1059
B094484,2022-09-06,936,Afternoon,1076
B094485,2022-04-25,2003,Afternoon,1095
B094486,2023-09-21,1573,Night,1054
B094487,2023-03-25,3565,Afternoon,1041
B094488,2024-07-02,3552,Morning,1066
B094489,2022-02-26,2021,Morning,1093
B094490,2024-11-11,3406,Afternoon,1044
B094491,2022-11-26,3825,Morning,1029
B094492,2024-12-07,4037,Afternoon,1098
B094493,2022-09-17,4088,Night,1083
B094494,2024-03-20,1823,Night,1009
B094495,2022-07-05,4549,Morning,1011
B094496,2023-11-01,4901,Morning,1011
B094497,2023-01-26,3962,Afternoon,1040
B094498,2024-08-05,4459,Night,1030
B094499,2023-02-21,3263,Afternoon,1009
B094500,2023-10-17,2842,Morning,1026
B094501,2022-04-24,2986,Afternoon,1080
B094502,2022-09-04,2800,Night,1010
B094503,2023-05-08,3518,Morning,1041
B094504,2023-01-19,3815,Morning,1089
B094505,2022-11-22,3916,Afternoon,1078
B094506,2022-01-29,1417,Morning,1078
B094507,2024-02-10,3799,Morning,1067
B094508,2022-08-21,1660,Morning,1053
B094509,2022-01-17,1654,Morning,1093
B094510,2023-09-17,4464,Night,1027
B094511,2024-12-26,3340,Afternoon,1076
B094512,2023-11-16,526,Afternoon,1021
B094513,2022-06-14,4655,Afternoon,1063
B094514,2023-07-11,4050,Night,1038
B094515,2024-05-15,4058,Night,1053
B094516,2024-07-29,1181,Night,1008
B094517,2024-12-30,1158,Morning,1036
B094518,2023-01-26,579,Afternoon,1038
B094519,2024-02-25,3681,Afternoon,1019
B094520,2024-02-27,4244,Morning,1018
B094521,2023-12-16,3213,Morning,1089
B094522,2023-07-03,3286,Night,1083
B094523,2024-01-06,1262,Afternoon,1001
B094524,2024-12-14,4647,Morning,1030
B094525,2022-09-15,2129,Morning,1082
B094526,2022-06-20,4317,Afternoon,1040
B094527,2023-01-12,2939,Morning,1007
B094528,2024-11-30,3916,Afternoon,1060
B094529,2023-12-10,3893,Afternoon,1026
B094530,2022-07-06,603,Night,1031
B094531,2022-01-29,1035,Night,1029
B094532,2023-09-05,2465,Afternoon,1079
B094533,2022-11-29,1949,Afternoon,1017
B094534,2022-08-14,4715,Morning,1093
B094535,2023-10-26,3955,Night,1097
B094536,2023-04-23,1101,Night,1065
B094537,2023-05-14,1628,Morning,1095
B094538,2022-06-12,4527,Morning,1000
B094539,2022-06-24,4326,Night,1093
B094540,2023-05-07,3805,Morning,1018
B094541,2023-04-10,4231,Morning,1084
B094542,2023-03-10,3162,Night,1040
B094543,2022-04-11,1390,Night,1073
B094544,2023-11-25,2861,Afternoon,1030
B094545,2023-06-04,4363,Morning,1083
B094546,2022-01-28,2089,Night,1020
B094547,2023-05-10,939,Morning,1057
B094548,2022-03-16,2647,Afternoon,1089
B094549,2024-06-06,2020,Night,1096
B094550,2023-02-03,1338,Morning,1061
B094551,2022-11-01,1027,Afternoon,1027
B094552,2024-12-24,2265,Morning,1008
B094553,2023-07-08,1134,Night,1037
B094554,2023-02-20,2928,Night,1034
B094555,2023-06-28,2753,Night,1072
B094556,2024-09-13,4057,Morning,1009
B094557,2022-10-11,2990,Night,1083
B094558,2022-10-14,3460,Night,1039
B094559,2023-09-10,934,Afternoon,1051
B094560,2023-06-08,979,Night,1070
B094561,2024-08-04,1786,Morning,1017
B094562,2023-10-31,1800,Afternoon,1092
B094563,2024-03-26,2928,Morning,1023
B094564,2022-12-30,4206,Night,1086
B094565,2022-01-15,1431,Morning,1047
B094566,2023-10-01,3769,Afternoon,1031
B094567,2022-09-21,3139,Night,1086
B094568,2023-03-23,788,Morning,1004
B094569,2022-12-25,2306,Afternoon,1025
B094570,2023-06-22,3327,Night,1046
B094571,2023-02-24,4438,Night,1022
B094572,2023-01-15,3141,Night,1092
B094573,2023-02-03,3780,Afternoon,1087
B094574,2022-03-23,528,Afternoon,1096
B094575,2024-01-31,4527,Afternoon,1019
B094576,2023-03-28,3720,Night,1051
B094577,2023-11-01,1163,Morning,1048
B094578,2023-01-20,2747,Afternoon,1087
B094579,2024-04-18,901,Morning,1062
B094580,2023-05-25,4583,Afternoon,1097
B094581,2022-11-07,4196,Morning,1038
B094582,2022-09-22,1850,Night,1071
B094583,2023-11-08,3193,Morning,1031
B094584,2023-11-06,2151,Night,1066
B094585,2024-02-29,4410,Morning,1070
B094586,2024-11-17,1574,Night,1030
B094587,2024-03-01,4657,Night,1099
B094588,2023-07-23,3740,Night,1083
B094589,2024-11-07,1594,Afternoon,1006
B094590,2024-11-04,3110,Morning,1025
B094591,2024-02-03,2609,Morning,1015
B094592,2024-03-14,4030,Morning,1031
B094593,2024-01-27,719,Afternoon,1011
B094594,2022-01-13,1152,Afternoon,1079
B094595,2023-01-20,1116,Afternoon,1017
B094596,2023-06-17,1154,Night,1068
B094597,2024-11-23,4083,Afternoon,1001
B094598,2023-07-22,4679,Night,1076
B094599,2024-11-17,2709,Morning,1024
B094600,2023-01-11,1036,Night,1003
B094601,2024-07-04,2333,Afternoon,1077
B094602,2023-12-08,1064,Morning,1076
B094603,2022-02-24,937,Morning,1042
B094604,2022-08-11,4201,Morning,1082
B094605,2023-03-11,1578,Morning,1010
B094606,2024-05-29,913,Afternoon,1068
B094607,2022-10-15,3810,Night,1028
B094608,2023-04-28,4430,Afternoon,1099
B094609,2022-11-21,1716,Afternoon,1014
B094610,2024-01-26,1689,Night,1046
B094611,2024-09-29,4894,Night,1071
B094612,2022-11-03,3519,Afternoon,1046
B094613,2022-10-26,993,Morning,1015
B094614,2022-07-22,2972,Afternoon,1044
B094615,2024-09-22,1403,Afternoon,1024
B094616,2022-04-02,1767,Afternoon,1023
B094617,2024-01-31,1534,Afternoon,1046
B094618,2024-10-03,3452,Morning,1070
B094619,2024-05-16,2528,Morning,1083
B094620,2022-09-08,3304,Morning,1003
B094621,2023-03-07,2576,Morning,1028
B094622,2022-02-08,781,Night,1042
B094623,2022-08-05,4670,Morning,1058
B094624,2022-11-03,2257,Afternoon,1082
B094625,2022-10-29,4251,Morning,1096
B094626,2022-12-07,588,Night,1082
B094627,2024-03-03,3400,Morning,1004
B094628,2023-12-18,3674,Afternoon,1039
B094629,2023-12-24,2179,Afternoon,1079
B094630,2024-10-26,589,Night,1089
B094631,2024-07-30,3624,Afternoon,1010
B094632,2023-07-10,644,Night,1000
B094633,2023-06-26,4240,Morning,1008
B094634,2022-09-16,4377,Afternoon,1054
B094635,2024-12-11,2027,Night,1018
B094636,2023-07-20,3143,Night,1011
B094637,2024-01-13,4708,Morning,1017
B094638,2022-01-11,3081,Night,1072
B094639,2023-07-06,4941,Afternoon,1058
B094640,2023-12-13,4748,Afternoon,1091
B094641,2022-07-12,2200,Afternoon,1002
B094642,2022-09-23,2561,Morning,1059
B094643,2024-06-01,4276,Night,1034
B094644,2024-09-15,1561,Afternoon,1010
B094645,2022-08-19,1084,Morning,1040
B094646,2023-11-22,1486,Afternoon,1038
B094647,2024-07-26,1859,Night,1007
B094648,2022-04-04,2568,Afternoon,1097
B094649,2023-02-18,1528,Night,1035
B094650,2022-08-30,640,Afternoon,1047
B094651,2022-04-02,3088,Night,1018
B094652,2023-09-17,1160,Afternoon,1098
B094653,2023-03-17,3376,Morning,1020
B094654,2022-05-16,2540,Morning,1041
B094655,2024-04-29,4755,Night,1037
B094656,2024-06-02,1297,Morning,1073
B094657,2024-07-23,1061,Night,1030
B094658,2022-03-07,1614,Afternoon,1031
B094659,2024-07-30,3759,Night,1043
B094660,2023-06-16,771,Night,1005
B094661,2024-10-27,2158,Afternoon,1055
B094662,2024-05-28,3792,Afternoon,1011
B094663,2024-09-17,3235,Night,1005
B094664,2022-11-24,3914,Morning,1038
B094665,2024-02-19,629,Night,1044
B094666,2022-04-30,4198,Night,1029
B094667,2023-09-17,1273,Morning,1029
B094668,2023-10-27,2788,Morning,1049
B094669,2022-03-22,2563,Morning,1031
B094670,2023-09-02,2341,Afternoon,1032
B094671,2022-09-18,1340,Night,1054
B094672,2023-06-04,1465,Afternoon,1059
B094673,2024-03-07,823,Night,1000
B094674,2024-09-14,4153,Night,1061
B094675,2024-04-26,1672,Afternoon,1085
B094676,2023-11-24,4939,Afternoon,1022
B094677,2022-03-05,1140,Night,1053
B094678,2024-10-14,3103,Night,1033
B094679,2024-02-29,1567,Night,1091
B094680,2023-11-26,900,Afternoon,1073
B094681,2022-12-28,1779,Morning,1082
B094682,2024-12-06,3188,Morning,1084
B094683,2024-04-06,2770,Morning,1092
B094684,2024-03-01,1903,Afternoon,1032
B094685,2023-09-10,4638,Afternoon,1089
B094686,2023-10-24,4990,Morning,1016
B094687,2023-12-07,2616,Night,1097
B094688,2023-08-05,1897,Afternoon,1042
B094689,2024-10-03,3661,Night,1019
B094690,2023-01-16,3404,Afternoon,1020
B094691,2023-09-21,3852,Afternoon,1018
B094692,2024-01-26,2537,Morning,1099
B094693,2023-02-10,3543,Morning,1064
B094694,2022-01-24,3807,Night,1032
B094695,2022-07-09,2561,Morning,1048
B094696,2024-05-19,1518,Afternoon,1011
B094697,2024-08-23,880,Night,1053
B094698,2024-07-06,4086,Morning,1061
B094699,2024-02-27,1455,Afternoon,1096
B094700,2022-05-13,997,Afternoon,1004
B094701,2022-11-09,4851,Night,1066
B094702,2022-12-13,2508,Morning,1039
B094703,2022-03-20,1860,Night,1095
B094704,2022-04-04,1173,Morning,1039
B094705,2023-09-21,2650,Morning,1059
B094706,2024-05-26,2046,Night,1036
B094707,2023-01-30,1569,Night,1007
B094708,2023-09-05,856,Afternoon,1098
B094709,2024-06-15,791,Morning,1060
B094710,2024-05-15,2629,Afternoon,1001
B094711,2024-04-27,3348,Night,1038
B094712,2023-08-02,3631,Morning,1080
B094713,2024-01-17,595,Afternoon,1087
B094714,2024-01-22,887,Afternoon,1073
B094715,2022-03-06,1737,Night,1048
B094716,2023-11-11,781,Afternoon,1074
B094717,2024-09-26,3604,Morning,1028
B094718,2022-01-10,705,Morning,1023
B094719,2022-05-04,2913,Afternoon,1050
B094720,2022-08-21,1602,Morning,1071
B094721,2024-03-06,1356,Afternoon,1088
B094722,2022-12-08,2884,Night,1065
B094723,2022-03-05,4916,Afternoon,1002
B094724,2022-11-05,4176,Afternoon,1050
B094725,2024-09-07,1875,Afternoon,1097
B094726,2022-03-28,3317,Morning,1020
B094727,2024-03-30,4059,Afternoon,1053
B094728,2022-08-17,1118,Afternoon,1044
B094729,2024-03-08,1263,Afternoon,1015
B094730,2022-04-27,3457,Afternoon,1012
B094731,2023-12-24,4509,Morning,1049
B094732,2022-08-31,1290,Afternoon,1001
B094733,2024-03-17,1645,Afternoon,1072
B094734,2024-03-03,1108,Afternoon,1006
B094735,2022-06-01,3232,Afternoon,1075
B094736,2023-04-07,4781,Night,1024
B094737,2022-12-03,1137,Afternoon,1023
B094738,2024-04-24,695,Morning,1045
B094739,2022-07-02,4521,Morning,1076
B094740,2023-10-08,1652,Morning,1046
B094741,2023-02-06,691,Morning,1013
B094742,2023-02-26,2958,Afternoon,1061
B094743,2023-02-01,1763,Afternoon,1092
B094744,2024-12-13,1914,Night,1037
B094745,2022-10-27,2812,Morning,1004
B094746,2023-01-24,4875,Morning,1028
B094747,2022-08-27,3403,Afternoon,1076
B094748,2023-06-18,792,Afternoon,1011
B094749,2023-02-14,2613,Night,1008
B094750,2024-10-18,4776,Morning,1048
B094751,2023-01-06,2624,Afternoon,1032
B094752,2023-06-13,1861,Morning,1024
B094753,2023-10-22,4131,Night,1012
B094754,2022-04-20,2039,Night,1009
B094755,2022-05-27,3790,Night,1094
B094756,2024-01-01,1087,Night,1010
B094757,2023-12-26,3460,Afternoon,1012
B094758,2024-07-07,3193,Afternoon,1056
B094759,2024-04-30,857,Afternoon,1053
B094760,2024-06-28,4792,Afternoon,1030
B094761,2024-03-28,2585,Night,1038
B094762,2022-06-24,4762,Afternoon,1008
B094763,2023-01-08,864,Afternoon,1015
B094764,2023-07-27,3139,Afternoon,1091
B094765,2022-12-15,4463,Morning,1030
B094766,2024-09-16,4927,Afternoon,1036
B094767,2024-01-03,2922,Morning,1078
B094768,2022-03-13,1988,Morning,1013
B094769,2024-10-01,3949,Morning,1014
B094770,2022-10-15,936,Night,1028
B094771,2024-05-14,752,Morning,1092
B094772,2024-10-29,1266,Night,1073
B094773,2022-11-15,1554,Night,1032
B094774,2024-12-22,2596,Afternoon,1086
B094775,2022-05-08,534,Afternoon,1050
B094776,2023-01-21,4704,Afternoon,1009
B094777,2023-06-30,2926,Night,1055
B094778,2023-05-01,2636,Night,1049
B094779,2024-12-15,4486,Morning,1046
B094780,2024-03-05,2086,Morning,1084
B094781,2022-01-29,567,Night,1066
B094782,2022-06-14,1212,Afternoon,1047
B094783,2024-12-22,4888,Afternoon,1055
B094784,2024-06-13,1041,Morning,1062
