Machine_ID,Log_Date,Downtime_Minutes,Efficiency_%,Maintenance_Required
12,2022-03-03,117,75.02,No
6,2024-08-07,25,94.21,No
45,2022-03-17,75,95.64,No
19,2022-12-09,25,79.82,No
15,2022-07-09,20,76.71,No
41,2023-06-29,82,79.81,No
14,2024-11-11,84,80.16,No
35,2024-04-07,71,84.98,No
9,2024-05-14,11,75.52,No
43,2023-03-27,85,93.32,No
29,2024-10-25,35,76.34,No
8,2024-11-05,95,79.04,No
1,2022-03-04,68,79.22,No
22,2022-12-10,24,84.9,No
48,2024-03-21,34,88.47,Yes
48,2022-11-02,107,76.72,No
11,2023-10-14,45,83.93,No
26,2022-10-31,44,79.85,No
36,2022-11-10,9,77.36,No
45,2024-06-17,89,87.01,Yes
1,2023-12-30,4,91.85,No
23,2022-04-17,19,92.89,No
36,2024-01-11,25,89.03,No
30,2022-11-04,70,89.61,Yes
8,2022-03-11,109,90.96,No
13,2022-08-29,62,84.62,No
43,2022-05-12,93,81.56,Yes
19,2023-05-08,29,86.6,No
2,2023-06-16,112,79.07,No
41,2023-04-12,47,78.35,No
2,2024-05-11,30,78.61,No
49,2024-08-28,88,82.53,No
12,2023-08-04,84,98.19,No
41,2023-01-22,25,87.5,No
15,2022-11-30,82,90.25,No
35,2023-07-07,37,92.89,No
11,2024-11-20,96,92.25,No
22,2023-10-12,32,84.61,No
3,2022-10-10,18,91.21,No
8,2023-06-01,31,82.02,No
19,2024-01-25,103,97.16,Yes
14,2024-02-24,0,94.18,No
48,2024-02-07,92,82.85,No
14,2024-09-05,103,82.63,No
45,2024-07-16,56,77.87,No
14,2023-10-31,11,86.86,Yes
43,2024-03-29,119,81.63,No
18,2023-07-18,98,76.93,No
6,2024-07-17,0,80.22,No
6,2023-11-21,100,86.73,No
2,2022-07-05,111,76.98,No
26,2024-07-06,55,83.39,No
19,2023-07-06,98,77.66,No
35,2023-02-03,84,87.15,No
10,2022-04-05,8,82.49,Yes
45,2024-06-02,116,83.62,No
19,2022-10-05,118,92.37,No
17,2024-05-14,11,85.5,No
39,2023-01-29,89,76.14,No
12,2024-05-25,116,97.05,No
14,2024-02-23,46,80.19,No
9,2024-01-05,96,96.37,No
9,2023-11-20,57,84.92,No
48,2023-10-05,8,96.73,No
17,2022-05-20,58,75.04,No
3,2024-01-13,94,78.41,No
10,2024-12-22,42,88.62,No
28,2022-09-30,61,92.02,No
30,2022-08-06,36,81.96,No
35,2024-10-30,63,80.11,Yes
9,2022-05-13,7,90.3,No
20,2024-04-25,84,76.14,No
43,2023-05-01,39,92.54,No
15,2024-11-24,13,79.57,No
46,2024-09-29,106,90.6,No
39,2022-04-17,85,87.18,No
16,2024-05-06,32,88.63,No
46,2022-07-14,16,84.32,Yes
24,2023-08-12,85,97.07,No
35,2023-11-22,118,89.22,No
26,2024-01-06,75,76.09,No
8,2024-08-01,57,89.09,No
41,2024-04-20,92,84.45,No
12,2023-03-25,83,84.0,Yes
4,2024-11-20,35,84.55,No
25,2022-10-30,34,93.98,No
20,2022-04-30,82,89.54,No
41,2024-05-26,45,79.16,No
48,2023-01-01,101,86.38,No
46,2022-09-06,107,94.7,No
44,2023-01-24,13,84.19,No
12,2022-03-26,16,86.43,No
42,2024-06-22,34,80.98,No
18,2022-10-09,37,83.56,No
15,2023-10-31,22,86.65,No
7,2023-02-20,44,87.45,No
16,2023-08-15,37,87.69,No
26,2024-09-10,1,87.54,No
20,2023-03-11,44,83.04,No
31,2024-09-13,13,96.28,No
5,2023-03-07,55,96.12,Yes
29,2022-01-08,53,98.18,No
6,2024-10-11,104,82.63,No
36,2022-01-31,62,75.47,No
6,2023-10-07,8,78.63,No
33,2024-05-18,115,87.49,No
43,2022-01-21,33,76.33,No
44,2024-02-07,71,91.74,No
29,2024-10-08,92,91.96,No
48,2023-12-11,106,89.41,No
13,2024-02-07,112,83.73,No
7,2022-11-17,68,90.35,No
44,2024-12-27,34,97.1,Yes
34,2023-11-30,90,89.79,No
19,2024-12-06,107,87.19,No
21,2022-10-14,81,96.96,Yes
13,2024-10-07,111,98.02,No
42,2024-03-20,28,84.51,No
1,2022-03-16,69,97.62,No
34,2023-05-29,30,77.86,No
33,2024-05-04,87,75.8,No
24,2023-08-01,33,86.55,No
2,2024-05-03,8,85.33,No
10,2022-01-03,36,83.93,No
20,2024-01-17,80,79.7,No
21,2022-02-05,43,96.24,Yes
46,2023-10-02,109,85.07,No
5,2022-04-09,5,93.53,No
34,2024-02-18,62,98.72,No
14,2024-02-11,72,77.11,No
9,2023-10-14,71,76.54,No
7,2024-09-24,114,96.92,No
4,2023-01-28,84,84.41,No
7,2022-09-17,32,79.2,No
26,2023-01-13,56,97.5,Yes
10,2024-03-17,9,81.6,No
38,2022-08-21,54,92.79,No
12,2023-08-12,37,97.23,No
11,2022-05-16,101,78.79,No
22,2024-09-28,34,96.31,No
3,2024-06-30,42,92.89,No
46,2023-02-28,2,83.84,No
28,2023-01-29,6,94.67,No
42,2024-04-28,88,76.44,No
42,2023-01-02,46,77.03,No
49,2022-05-17,95,88.19,No
1,2022-11-08,77,91.75,No
25,2022-01-16,50,86.26,No
48,2022-10-30,11,92.08,No
14,2024-12-04,50,81.53,No
25,2023-12-30,115,81.12,No
40,2024-02-21,16,93.26,No
14,2024-01-19,54,90.88,No
44,2024-08-27,29,93.98,No
28,2023-08-08,17,95.84,Yes
5,2022-11-15,112,75.55,No
11,2022-11-03,97,95.24,No
27,2023-04-11,108,84.59,No
10,2024-08-05,88,89.13,No
23,2023-02-23,28,94.16,No
45,2023-06-19,8,93.32,No
14,2023-04-08,103,97.24,No
19,2022-11-11,5,84.74,No
36,2023-10-14,88,83.47,No
47,2022-12-04,86,97.19,No
36,2024-10-17,101,96.33,Yes
40,2022-11-27,119,95.21,No
5,2024-01-15,30,80.12,No
28,2024-07-13,67,87.48,No
12,2024-05-01,76,83.96,No
32,2023-06-08,75,90.21,No
31,2023-03-16,117,80.24,No
34,2022-01-23,67,87.55,No
33,2024-09-12,25,98.83,No
22,2024-10-22,34,86.75,No
41,2022-01-23,14,93.85,No
6,2023-04-07,46,77.38,No
36,2023-10-07,68,90.32,No
2,2023-07-31,12,90.3,No
13,2023-02-15,95,97.87,No
43,2022-09-26,61,93.64,No
25,2023-04-19,74,79.16,No
11,2023-09-28,0,77.05,No
37,2023-09-01,70,90.5,No
32,2024-02-25,15,87.32,No
28,2024-04-14,108,91.28,No
13,2022-03-04,19,97.69,No
37,2023-10-24,23,87.04,No
9,2022-06-24,34,91.47,No
47,2023-08-05,1,78.11,No
2,2024-10-30,6,82.88,No
5,2022-12-08,83,87.13,No
48,2024-02-02,5,77.79,No
20,2024-12-19,36,90.43,No
19,2024-07-27,98,79.68,No
6,2022-07-18,10,94.83,No
33,2023-07-23,65,81.58,No
43,2023-09-30,100,76.62,No
27,2022-06-29,110,77.75,No
23,2024-09-20,25,90.73,No
34,2023-01-04,27,75.54,No
8,2022-06-24,60,84.08,No
41,2023-02-16,61,96.78,No
43,2022-03-19,15,86.58,No
23,2022-03-08,110,96.86,No
22,2023-08-07,68,95.91,No
33,2022-05-19,89,75.29,No
15,2024-04-07,89,76.93,No
41,2023-05-28,36,93.43,No
14,2022-09-16,17,92.5,No
18,2024-12-13,23,79.64,Yes
17,2023-08-23,0,98.89,No
43,2023-09-25,21,77.29,No
28,2024-04-12,42,89.83,No
5,2023-08-27,26,88.02,No
25,2024-09-27,54,96.22,No
2,2024-09-27,87,89.87,Yes
5,2022-09-07,0,84.09,No
42,2022-06-05,48,82.28,No
18,2022-08-19,2,82.43,No
18,2023-09-12,99,98.8,No
49,2022-08-17,50,88.44,No
28,2023-12-17,89,90.42,No
17,2024-06-28,90,84.99,No
36,2023-04-15,76,86.9,No
47,2022-10-12,109,88.41,No
9,2024-01-12,24,98.98,No
12,2024-02-13,14,84.87,No
48,2024-05-03,85,83.09,No
2,2023-08-22,36,81.65,No
23,2023-12-20,36,75.39,No
11,2023-06-01,36,79.19,No
39,2023-11-02,38,75.33,No
27,2022-07-06,52,83.43,No
39,2024-12-09,48,89.02,No
4,2024-05-28,86,91.13,No
7,2023-12-25,12,92.04,No
8,2024-12-03,119,96.42,No
38,2023-03-21,2,78.58,Yes
27,2024-07-30,117,79.27,No
13,2023-10-09,54,88.64,No
16,2022-03-04,68,90.56,Yes
9,2022-01-03,95,85.56,No
11,2023-11-14,1,93.12,No
32,2022-01-15,23,94.14,No
10,2023-02-27,15,98.52,No
15,2024-07-04,64,85.65,Yes
7,2024-03-20,75,85.92,No
16,2023-03-04,89,75.07,No
20,2024-06-04,111,90.06,No
11,2024-07-24,38,98.56,No
27,2022-10-10,90,96.19,No
26,2022-11-22,75,89.72,No
1,2023-07-02,24,83.21,No
30,2022-11-15,76,81.25,No
46,2023-02-12,14,86.66,No
32,2024-08-27,88,97.59,Yes
1,2024-03-29,20,98.35,No
26,2024-06-28,117,75.24,No
28,2024-11-27,83,95.42,No
43,2022-03-30,14,95.87,Yes
11,2024-06-05,41,89.39,No
27,2023-10-15,105,92.18,No
28,2023-12-07,34,96.91,No
24,2023-03-17,9,77.22,No
47,2022-12-21,55,84.35,No
39,2023-12-11,9,94.94,No
22,2024-01-25,47,93.96,No
4,2024-10-16,84,76.93,No
49,2022-10-03,36,80.91,Yes
11,2023-06-20,51,76.4,No
37,2023-06-01,84,94.45,No
1,2022-08-25,84,95.92,No
37,2024-10-06,47,98.46,No
33,2022-03-25,49,96.09,No
21,2022-05-15,9,92.97,No
47,2022-06-22,13,91.23,No
7,2023-12-20,18,89.46,Yes
25,2022-04-02,85,84.1,No
21,2023-07-31,20,94.21,No
8,2024-08-24,88,91.76,No
17,2022-09-20,43,81.04,No
41,2023-10-20,74,80.93,No
39,2024-04-12,61,94.53,Yes
38,2023-10-12,67,90.28,Yes
44,2022-03-26,70,80.15,No
25,2024-10-21,55,83.24,No
6,2022-09-30,39,97.63,No
4,2022-10-09,94,79.55,No
35,2023-06-16,0,95.73,No
22,2024-08-25,85,81.55,No
30,2024-10-14,33,76.94,No
36,2022-11-16,116,77.38,No
16,2023-02-01,81,97.2,Yes
12,2022-07-02,99,83.9,No
13,2022-03-09,22,80.88,No
29,2024-03-14,13,86.8,No
2,2024-04-08,44,89.8,No
17,2022-08-04,28,77.67,No
28,2023-09-18,53,97.1,No
19,2023-10-30,22,78.1,No
16,2022-11-06,68,85.18,No
22,2022-02-13,48,76.18,No
29,2023-03-12,78,90.73,No
1,2024-03-28,116,97.62,No
5,2023-10-13,52,89.51,Yes
5,2024-08-27,96,86.89,No
42,2023-09-09,48,96.91,Yes
7,2024-08-31,101,91.89,No
38,2022-05-12,97,95.24,No
1,2023-05-21,49,76.35,No
41,2023-11-12,8,88.93,No
45,2022-12-22,50,88.27,No
35,2022-06-27,90,84.2,No
4,2023-01-18,114,82.54,No
24,2023-06-22,52,78.4,No
42,2022-10-14,15,96.63,No
35,2023-03-29,99,80.94,No
17,2024-02-01,2,87.03,No
17,2024-01-02,103,86.65,No
27,2024-10-28,22,81.78,No
13,2024-07-27,101,91.03,No
22,2022-01-04,58,83.0,Yes
34,2023-11-07,75,86.43,No
26,2023-12-16,3,80.68,No
5,2023-05-20,42,88.64,No
35,2024-04-15,42,80.83,Yes
35,2024-02-02,100,82.64,No
21,2023-02-04,19,80.26,No
12,2023-08-29,3,78.7,No
4,2023-11-19,99,93.6,No
42,2022-08-23,107,86.1,Yes
32,2022-03-10,19,91.75,No
16,2023-05-28,92,90.99,No
35,2024-06-13,7,89.08,No
40,2022-08-14,55,82.07,No
12,2022-04-21,93,86.64,No
9,2023-06-02,8,85.38,No
11,2022-11-18,35,76.87,Yes
9,2024-03-11,32,76.31,Yes
33,2022-08-03,89,82.61,No
21,2023-03-25,107,86.64,No
29,2023-06-18,49,85.55,No
3,2023-12-25,48,76.53,No
24,2024-03-11,100,81.39,No
13,2023-03-26,60,98.73,No
1,2024-01-12,7,85.62,No
23,2022-05-31,110,97.52,No
43,2023-03-17,52,85.45,No
29,2022-09-03,95,76.85,No
9,2024-12-02,80,91.34,No
32,2022-08-29,112,94.2,No
7,2022-03-23,108,85.96,No
44,2024-07-27,24,84.94,No
46,2022-04-08,46,80.67,No
16,2022-06-10,110,93.79,No
42,2022-05-27,44,78.43,No
34,2022-08-28,8,98.83,No
37,2022-04-04,56,77.16,No
9,2022-09-17,104,81.07,No
17,2023-09-20,27,75.26,No
46,2023-02-04,91,97.44,No
12,2024-12-13,50,86.43,No
7,2024-11-03,45,77.0,No
27,2023-10-25,83,90.51,No
43,2024-09-23,71,78.04,No
44,2024-04-02,95,91.66,No
4,2024-07-21,12,77.1,No
7,2023-11-14,19,86.8,No
34,2024-01-08,10,94.25,Yes
44,2023-05-24,90,80.25,No
2,2023-10-08,115,93.66,No
32,2023-07-23,76,86.95,No
23,2022-11-26,54,87.64,Yes
15,2024-03-20,32,88.83,No
19,2022-09-09,110,97.35,No
48,2023-08-13,89,84.26,No
30,2024-09-13,80,78.6,No
12,2022-11-21,17,82.01,No
42,2024-02-18,34,96.83,No
5,2023-04-16,79,90.98,No
36,2024-03-21,101,97.7,No
42,2024-04-22,90,92.52,No
41,2023-09-05,94,85.71,No
6,2024-04-10,7,78.56,Yes
15,2023-05-06,54,82.57,No
18,2022-07-11,88,93.7,No
47,2024-09-21,21,81.44,No
32,2023-07-19,14,77.1,No
17,2022-10-15,65,91.71,Yes
44,2024-06-29,110,86.6,No
13,2023-02-19,83,77.03,No
3,2023-03-12,38,88.34,Yes
20,2024-03-25,28,98.78,No
45,2024-12-05,93,88.95,No
8,2024-11-26,50,85.57,No
2,2023-11-17,84,82.73,No
16,2023-05-28,61,81.85,No
42,2023-10-06,7,97.77,Yes
13,2023-05-12,100,89.78,No
13,2022-01-22,40,76.86,No
33,2022-04-05,41,94.73,No
11,2024-08-14,14,75.64,No
22,2022-01-09,33,96.1,No
40,2023-10-25,63,93.03,No
30,2024-12-06,118,94.48,No
1,2023-07-29,60,92.26,No
28,2024-07-12,101,98.84,No
12,2024-02-16,59,77.94,No
30,2023-09-23,13,98.94,No
8,2024-12-29,21,78.23,No
32,2024-05-05,81,93.16,No
44,2023-02-14,28,80.18,No
31,2024-01-07,69,89.1,No
26,2023-02-02,54,92.73,No
36,2024-10-27,59,94.3,No
26,2022-06-22,102,90.9,No
43,2022-07-04,112,86.62,No
25,2024-06-03,94,76.48,No
20,2023-11-11,7,90.62,Yes
38,2023-02-04,0,95.81,No
33,2022-10-26,33,80.28,No
20,2024-05-20,109,84.6,No
14,2023-05-01,7,98.72,No
48,2022-05-07,18,88.73,No
31,2023-10-21,66,94.34,No
48,2024-11-14,95,95.77,No
42,2024-03-02,22,89.09,No
19,2023-03-06,2,85.14,No
42,2024-08-16,29,95.13,No
30,2023-06-23,61,87.72,No
31,2022-11-03,71,97.16,No
7,2023-07-24,6,91.96,No
9,2022-05-22,67,77.71,No
9,2023-10-23,95,86.82,Yes
8,2023-07-06,107,85.19,No
22,2022-08-23,46,89.9,No
39,2023-12-29,88,84.53,No
29,2022-06-28,70,82.16,No
1,2024-07-02,61,83.71,No
1,2024-11-10,41,78.79,No
44,2024-03-31,20,92.39,No
1,2023-04-15,82,83.44,No
30,2024-07-21,105,92.21,No
2,2024-03-07,3,85.27,No
29,2023-10-04,2,82.53,No
48,2024-12-04,41,96.06,No
4,2023-08-16,95,90.62,Yes
35,2024-01-20,32,98.24,No
30,2023-08-26,64,90.98,No
5,2024-03-07,115,86.75,No
25,2022-03-10,83,86.64,No
41,2024-06-10,73,87.46,No
28,2023-03-01,92,85.35,No
2,2022-01-12,60,97.33,No
23,2022-12-24,10,77.46,No
36,2022-02-02,96,98.02,No
25,2024-07-08,113,93.27,No
3,2024-08-02,104,87.49,No
17,2023-05-19,17,89.71,No
26,2023-03-13,29,92.73,Yes
39,2023-06-03,11,83.16,No
24,2022-07-27,52,86.63,No
6,2024-07-21,12,88.55,No
41,2024-10-24,5,86.73,No
41,2023-10-01,55,87.81,Yes
49,2023-06-13,55,77.87,No
42,2022-12-21,26,88.33,No
27,2024-03-02,7,97.64,No
24,2022-11-05,113,76.27,No
7,2023-07-14,0,90.15,No
19,2023-04-22,46,93.44,No
8,2023-10-13,97,94.64,No
6,2024-05-04,39,89.66,Yes
41,2024-12-25,37,97.51,No
20,2024-11-14,18,78.19,No
36,2022-03-30,49,90.07,No
34,2023-06-19,28,98.63,No
24,2023-12-23,9,86.18,No
18,2024-03-05,21,93.95,No
26,2023-11-11,36,92.93,No
12,2022-06-19,60,84.01,No
37,2024-05-05,17,75.89,No
24,2023-11-25,16,94.92,No
47,2024-05-11,94,87.58,No
31,2022-03-21,96,76.96,No
5,2024-07-21,24,81.08,No
14,2023-10-04,23,78.05,Yes
23,2022-02-05,71,97.62,No
11,2023-07-09,69,88.89,No
2,2022-01-27,77,79.15,No
28,2022-03-05,63,83.78,No
21,2024-03-19,20,80.33,No
24,2023-08-13,116,97.5,No
10,2023-02-18,118,80.63,No
30,2023-10-30,80,76.53,No
1,2023-12-08,5,90.29,No
43,2024-06-25,57,92.86,No
27,2024-04-05,71,78.13,No
29,2023-07-23,32,90.63,No
15,2024-04-21,22,97.95,No
13,2023-03-18,35,85.07,No
10,2022-10-28,34,88.31,Yes
37,2022-11-16,82,97.86,No
21,2023-11-02,3,87.82,No
8,2023-03-04,39,90.08,No
42,2024-06-19,113,97.68,Yes
12,2023-10-24,65,87.6,No
23,2024-05-28,84,84.57,No
47,2023-02-21,73,98.62,No
20,2023-12-31,79,91.84,No
42,2024-02-13,13,89.29,No
30,2023-08-30,117,98.15,No
36,2022-09-22,33,79.71,No
49,2023-03-30,64,81.16,No
37,2024-04-16,94,98.53,No
38,2024-04-18,25,98.62,No
35,2023-07-16,24,75.74,No
28,2022-03-11,37,88.64,No
22,2024-12-08,1,81.2,No
5,2024-05-05,84,96.01,No
14,2022-05-03,13,80.93,No
49,2024-04-17,7,86.42,No
2,2024-10-08,116,88.51,No
23,2023-07-30,31,96.48,No
45,2023-01-02,73,81.16,Yes
15,2024-04-30,26,87.69,No
49,2022-06-30,103,89.84,Yes
43,2022-01-04,34,81.03,No
49,2024-06-30,67,77.61,No
23,2023-12-02,103,81.65,No
40,2023-10-02,25,98.41,No
25,2023-07-07,107,92.0,No
18,2024-05-21,69,97.6,No
12,2024-01-25,28,85.54,No
7,2022-09-28,49,89.69,No
28,2022-05-19,24,82.26,Yes
34,2022-04-08,91,98.28,No
17,2024-02-28,98,98.93,No
39,2023-09-13,75,79.65,No
27,2024-05-27,81,94.16,No
17,2023-02-10,1,95.83,No
18,2023-05-23,56,88.67,No
22,2022-03-25,43,96.24,No
39,2022-02-24,8,76.12,No
37,2024-09-16,114,93.52,No
49,2023-11-16,59,97.86,No
33,2024-11-23,105,75.91,No
38,2022-05-29,101,95.93,No
46,2024-09-18,96,77.01,No
46,2022-06-10,93,81.72,No
40,2024-05-12,78,84.18,No
37,2024-03-23,13,80.15,No
37,2024-02-02,41,91.44,No
31,2024-02-19,118,86.13,No
6,2024-07-28,55,86.43,No
29,2022-11-22,114,86.4,No
22,2022-10-06,36,86.32,Yes
45,2023-03-25,117,93.14,No
48,2022-08-08,69,94.38,No
28,2023-03-07,2,94.98,No
42,2023-06-08,31,82.58,No
16,2022-03-06,19,82.99,No
32,2024-12-22,14,90.79,No
31,2023-04-08,103,76.41,No
22,2024-02-13,6,83.57,No
44,2023-07-24,25,77.84,No
45,2022-01-22,37,93.23,No
28,2024-10-09,63,84.88,No
13,2023-08-31,88,80.89,No
35,2024-01-10,11,80.58,Yes
38,2022-04-04,43,84.77,No
9,2023-07-04,113,97.48,No
25,2024-03-19,41,81.85,No
22,2022-11-15,28,86.47,No
20,2023-07-30,119,85.16,No
2,2024-11-12,83,76.99,No
6,2022-07-26,59,90.66,No
5,2024-07-01,81,88.83,No
46,2024-11-14,118,91.46,No
45,2024-06-12,64,88.22,No
1,2022-11-30,31,82.67,Yes
15,2022-10-26,40,96.98,No
15,2024-12-24,53,78.48,No
49,2022-09-24,24,77.47,No
35,2024-03-26,35,97.89,No
14,2023-05-04,60,85.22,No
40,2022-10-23,84,91.17,No
1,2022-02-22,34,85.11,No
22,2022-05-15,39,83.98,No
29,2023-07-16,65,81.76,No
41,2023-11-24,51,83.88,No
13,2023-11-20,66,86.51,No
32,2024-10-15,44,95.58,Yes
48,2023-01-18,6,84.29,No
36,2024-03-21,54,94.08,No
13,2024-08-23,4,94.44,Yes
5,2022-01-09,4,90.21,No
29,2023-02-02,34,86.89,No
15,2022-02-01,111,94.5,No
49,2024-05-26,49,87.68,No
42,2024-06-03,30,81.86,No
9,2024-07-24,65,77.46,No
33,2022-03-11,13,91.66,No
38,2024-11-30,59,97.32,No
18,2022-04-30,52,95.62,No
13,2022-09-05,10,78.99,No
24,2023-01-14,28,96.47,No
6,2022-11-03,81,82.34,No
1,2022-10-04,56,83.52,Yes
34,2022-03-04,88,75.13,Yes
49,2023-03-29,56,98.68,No
16,2023-01-27,95,84.86,Yes
37,2023-11-03,27,84.52,No
47,2024-07-11,80,86.48,No
16,2023-11-27,106,82.41,No
13,2023-12-17,92,77.33,No
38,2024-05-24,107,97.42,Yes
34,2022-09-14,44,79.61,Yes
19,2022-06-08,64,83.76,Yes
2,2024-09-21,41,89.61,No
44,2023-02-04,18,98.62,No
36,2023-09-04,8,75.74,No
34,2023-06-10,39,83.8,No
16,2022-04-08,16,79.01,No
14,2024-07-06,73,76.9,No
38,2022-10-17,104,87.18,No
32,2024-07-21,27,79.49,No
5,2024-04-27,74,79.31,No
36,2024-12-05,55,91.85,No
24,2022-07-03,83,97.0,No
16,2023-12-23,20,88.66,No
39,2023-07-08,88,96.84,Yes
46,2024-05-14,103,96.09,No
31,2022-02-15,90,85.55,No
9,2022-01-16,49,95.13,Yes
37,2023-01-09,49,78.85,No
31,2023-04-09,66,76.2,No
17,2024-03-22,106,76.95,No
36,2024-01-23,86,90.07,No
16,2024-08-06,82,76.75,Yes
34,2024-03-26,11,88.42,No
9,2024-10-04,69,95.55,No
43,2023-01-29,112,90.18,No
7,2023-07-02,43,98.12,No
37,2022-11-12,61,95.28,No
12,2024-10-25,37,84.23,No
24,2022-07-30,21,89.36,No
33,2023-06-18,71,75.69,No
2,2022-03-14,69,91.23,No
38,2023-03-16,63,78.86,No
43,2023-09-26,12,86.17,No
19,2024-02-10,110,92.15,No
44,2022-01-31,68,97.38,No
30,2024-04-01,82,75.27,No
15,2024-12-22,94,79.18,No
7,2024-11-25,57,90.06,No
10,2023-04-24,41,83.24,No
22,2023-02-20,8,94.61,No
14,2024-08-23,47,86.79,No
16,2022-12-26,26,94.48,No
26,2024-10-20,26,78.11,No
37,2022-10-11,62,84.06,No
19,2024-06-09,53,90.02,No
27,2024-05-09,17,75.04,No
49,2022-08-06,99,84.24,No
18,2024-04-08,28,80.88,No
11,2024-04-26,80,78.49,No
48,2024-06-13,81,97.82,No
19,2023-03-14,79,82.35,No
43,2023-08-26,12,78.92,No
25,2023-10-10,75,75.45,No
12,2022-08-28,22,88.58,No
25,2024-07-13,64,82.32,No
2,2023-08-22,112,77.85,No
39,2022-12-13,4,97.95,No
13,2022-07-29,93,92.58,No
10,2022-12-06,8,88.04,No
48,2023-02-21,62,97.61,No
6,2022-08-08,101,97.12,No
36,2022-08-20,85,91.4,No
5,2022-05-27,90,96.03,No
47,2023-11-27,84,82.35,No
7,2022-01-12,5,77.8,No
43,2022-02-26,65,88.07,Yes
35,2024-05-22,16,84.16,No
20,2024-07-19,51,76.15,No
39,2024-08-12,107,82.54,No
35,2024-11-24,73,96.24,No
45,2023-04-22,6,98.99,No
13,2024-11-24,29,76.27,No
38,2024-12-16,94,92.43,No
33,2024-05-15,106,77.11,No
5,2022-03-04,26,91.32,No
21,2022-04-07,116,90.27,Yes
49,2023-10-18,22,79.88,No
9,2022-06-19,63,98.36,No
33,2023-06-21,107,95.07,No
24,2024-11-04,50,96.45,No
32,2023-03-09,28,84.66,No
2,2023-02-27,90,95.74,No
40,2023-05-23,60,86.73,Yes
6,2022-11-18,22,91.49,No
13,2023-05-23,20,98.8,No
47,2024-12-11,20,97.63,No
24,2022-06-09,30,83.3,Yes
23,2022-10-28,16,96.09,No
37,2022-02-16,75,88.83,No
20,2022-07-15,77,85.38,No
25,2024-03-17,85,79.45,No
37,2024-09-19,79,75.02,Yes
45,2023-04-16,41,93.97,No
39,2024-07-25,61,84.44,No
7,2022-12-13,18,77.71,No
21,2024-06-28,29,90.83,Yes
26,2022-01-01,108,82.65,No
36,2023-12-23,32,92.33,No
5,2024-04-16,116,78.47,Yes
7,2024-11-09,4,86.41,Yes
7,2024-11-09,108,93.49,No
2,2022-02-01,69,79.33,Yes
2,2024-07-26,43,97.42,Yes
26,2022-08-18,107,89.02,No
19,2023-02-05,58,80.93,No
18,2023-01-21,32,91.28,No
38,2022-03-18,50,90.23,No
31,2023-09-15,108,76.09,No
32,2022-07-10,89,87.68,Yes
32,2023-05-06,113,94.08,No
24,2022-09-08,0,77.99,No
46,2022-01-08,53,85.91,No
18,2023-01-19,80,86.93,No
18,2023-09-24,57,86.66,No
46,2023-02-12,22,96.42,No
3,2022-04-19,51,90.84,No
32,2024-01-04,20,82.25,No
15,2024-09-08,70,85.07,No
38,2022-04-06,12,82.64,No
3,2024-02-08,75,75.67,No
11,2024-04-28,54,93.83,No
48,2024-08-13,100,85.17,No
44,2022-07-14,62,76.24,No
34,2024-07-08,20,90.52,No
12,2024-06-07,19,95.32,No
9,2024-08-16,85,78.03,No
30,2022-03-10,29,93.43,No
31,2023-11-13,53,95.55,No
34,2022-03-31,103,97.49,No
6,2024-06-20,103,90.08,No
14,2023-06-22,94,76.83,No
4,2024-09-08,22,78.64,No
23,2022-01-16,119,76.94,No
38,2022-08-25,36,90.4,No
28,2024-09-20,22,85.91,No
42,2022-10-23,3,95.42,No
23,2022-01-17,16,94.0,No
44,2023-07-13,97,86.58,No
26,2022-01-02,76,86.19,Yes
6,2023-03-28,68,83.06,No
22,2023-04-06,22,77.17,No
30,2024-09-03,3,89.91,No
29,2023-12-12,71,84.53,No
39,2024-08-10,39,92.99,No
22,2024-04-05,97,86.65,No
8,2024-12-17,111,90.81,No
15,2024-06-07,36,79.08,No
29,2023-09-21,1,80.97,No
6,2024-02-08,100,91.6,No
14,2024-08-07,46,82.36,No
20,2023-08-26,16,93.79,No
18,2024-07-03,111,91.53,No
23,2023-02-03,84,85.67,No
1,2023-11-13,36,76.28,No
28,2022-02-22,81,89.45,No
18,2024-05-27,108,77.67,No
45,2024-11-02,82,92.03,No
17,2024-12-23,34,92.52,No
29,2022-09-30,51,81.75,No
2,2024-09-22,54,79.68,No
9,2023-07-18,54,78.23,No
47,2024-10-29,84,90.29,No
16,2023-04-09,64,80.67,No
30,2022-06-26,92,96.53,No
2,2023-02-04,71,81.12,No
6,2023-07-26,54,89.19,No
45,2023-09-27,118,99.0,No
19,2023-03-30,64,85.45,No
44,2023-11-07,108,92.68,No
49,2024-06-05,94,91.57,No
16,2024-03-01,66,76.04,No
41,2023-01-07,78,97.76,No
27,2024-03-29,78,78.7,No
41,2022-03-02,99,77.27,No
16,2022-12-28,7,97.15,Yes
37,2022-07-21,49,88.11,No
6,2023-01-07,65,75.78,No
20,2023-10-17,68,91.98,No
4,2023-03-20,13,82.0,No
9,2023-11-09,15,94.69,No
33,2022-06-30,78,97.15,No
48,2023-03-11,12,97.25,No
31,2024-03-25,27,97.1,No
9,2022-12-01,53,78.94,No
25,2024-07-18,82,89.33,No
32,2022-08-26,95,79.29,No
27,2023-12-09,52,80.48,No
8,2022-06-22,29,98.97,No
8,2023-11-06,57,87.2,No
47,2024-06-10,82,77.19,Yes
30,2023-11-11,37,84.2,No
38,2023-05-12,12,88.89,No
